Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Shipping Cost;Province;Customer Segment;Product Category;Product Sub-Category;Product Container;Ship Date;
59556;14.12.2016;Not Specified;5;992,95;Regular Air;9,6;Saskachewan;Home Office;Technology;Telephones and Communication;Small Box;15.12.2016;
27396;07.12.2017;Critical;14;147,99;Regular Air;6,4;British Columbia;Corporate;Furniture;Office Furnishings;Medium Box;09.12.2017;
28839;27.04.2016;Low;30;110,16;Express Air;8;British Columbia;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;29.04.2016;
36741;18.12.2017;Critical;26;151,3;Regular Air;1,6;Ontario;Home Office;Office Supplies;Paper;Wrap Bag;21.12.2017;
28003;18.03.2018;Critical;31;168,84;Regular Air;6,5;Northwest Territories;Corporate;Office Supplies;Paper;Small Box;20.03.2018;
7398;31.05.2016;Not Specified;6;59,67;Regular Air;2,4;Alberta;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;03.06.2016;
50405;01.07.2018;Medium;8;937,33;Regular Air;9,2;Manitoba;Small Business;Office Supplies;Storage & Organization;Small Box;01.07.2018;
35649;08.10.2018;Medium;9;46,2882;Regular Air;1,6;British Columbia;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;10.10.2018;
2947;24.04.2018;Critical;8;61,03;Regular Air;7,3;Ontario;Consumer;Office Supplies;Paper;Small Box;26.04.2018;
7878;30.04.2018;Critical;41;367,69;Regular Air;3,7;Manitoba;Corporate;Furniture;Office Furnishings;Small Pack;02.05.2018;
35840;28.05.2017;High;36;185,2;Regular Air;0,5;Yukon;Home Office;Office Supplies;Labels;Small Box;29.05.2017;
58755;02.12.2018;Low;18;50,41;Regular Air;7,6;Saskachewan;Home Office;Office Supplies;Paper;Wrap Bag;11.12.2018;
34279;28.03.2019;Not Specified;3;899,39;Delivery Truck;64,2;British Columbia;Consumer;Furniture;Tables;Jumbo Drum;30.03.2019;
19207;15.03.2019;Not Specified;11;16,62;Regular Air;0,7;Yukon;Corporate;Office Supplies;Rubber Bands;Wrap Bag;16.03.2019;
52419;18.09.2019;High;32;3745,5243;Regular Air;9,2;Saskachewan;Corporate;Office Supplies;Storage & Organization;Small Box;19.09.2019;
41991;17.12.2018;Low;35;581,2454;Regular Air;7,9;Prince Edward Island;Corporate;Furniture;Office Furnishings;Small Box;21.12.2018;
57440;22.07.2017;Low;12;1253,22;Express Air;2,7;Yukon;Home Office;Technology;Telephones and Communication;Small Box;29.07.2017;
28455;29.05.2017;Medium;37;820,73;Regular Air;2,1;Saskachewan;Small Business;Technology;Computer Peripherals;Small Pack;30.05.2017;
10919;26.03.2017;High;42;2183,82;Regular Air;37,5;Quebec;Corporate;Office Supplies;Storage & Organization;Large Box;26.03.2017;
51553;26.11.2018;Not Specified;34;342,44;Express Air;4,7;Alberta;Small Business;Office Supplies;Paper;Wrap Bag;28.11.2018;
42690;27.09.2017;Low;48;841,16;Regular Air;7,5;Ontario;Home Office;Office Supplies;Storage & Organization;Small Box;01.10.2017;
31684;16.09.2019;Critical;15;96,27;Regular Air;1,6;Northwest Territories;Corporate;Office Supplies;Paper;Wrap Bag;19.09.2019;
19621;06.09.2018;Critical;15;150,68;Express Air;7;Manitoba;Corporate;Office Supplies;Storage & Organization;Medium Box;07.09.2018;
42851;31.05.2016;High;4;26,02;Express Air;0,7;Ontario;Corporate;Office Supplies;Rubber Bands;Wrap Bag;01.06.2016;
36262;26.07.2017;Not Specified;26;5030,81;Express Air;2,7;Alberta;Corporate;Technology;Telephones and Communication;Small Box;26.07.2017;
15045;19.08.2017;Not Specified;11;1475,23;Delivery Truck;75,1;Manitoba;Small Business;Furniture;Chairs & Chairmats;Jumbo Drum;21.08.2017;
39043;21.12.2017;Not Specified;37;803,4523;Express Air;37,5;Saskachewan;Home Office;Office Supplies;Storage & Organization;Large Box;22.12.2017;
4007;16.06.2017;High;18;1111,09;Regular Air;14,1;Prince Edward Island;Corporate;Office Supplies;Appliances;Small Box;17.06.2017;
38630;16.04.2017;Medium;13;2327,48;Regular Air;4,3;Quebec;Home Office;Technology;Telephones and Communication;Small Box;17.04.2017;
52071;26.11.2018;Not Specified;14;146,43;Regular Air;6;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;28.11.2018;
24933;25.07.2016;Low;32;3655,53;Delivery Truck;61,4;British Columbia;Consumer;Furniture;Bookcases;Jumbo Box;27.07.2016;
30532;25.11.2018;High;45;550,01;Regular Air;5,4;Ontario;Home Office;Office Supplies;Paper;Small Box;27.11.2018;
35299;10.08.2019;Not Specified;41;4664,13;Regular Air;21,4;Saskachewan;Corporate;Technology;Computer Peripherals;Small Box;12.08.2019;
54819;09.10.2016;Low;10;57,05;Regular Air;6,1;Manitoba;Small Business;Furniture;Office Furnishings;Medium Box;14.10.2016;
31938;26.07.2018;Medium;13;1277,1734;Delivery Truck;44,9;British Columbia;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;27.07.2018;
9761;21.01.2019;Not Specified;23;143,05;Regular Air;7,7;Ontario;Small Business;Office Supplies;Paper;Small Box;23.01.2019;
6850;10.02.2017;High;8;87,27;Regular Air;2,1;Alberta;Corporate;Technology;Computer Peripherals;Small Pack;10.02.2017;
9509;07.10.2019;Not Specified;32;1696,63;Regular Air;6,2;Northwest Territories;Home Office;Office Supplies;Paper;Small Box;07.10.2019;
56768;26.07.2018;Critical;13;1291,51;Delivery Truck;15;Quebec;Corporate;Technology;Office Machines;Jumbo Drum;27.07.2018;
59812;21.06.2018;Medium;46;9909,53;Regular Air;21,4;British Columbia;Consumer;Office Supplies;Storage & Organization;Small Box;21.06.2018;
1540;04.08.2019;High;30;86,563;Regular Air;0,7;Nunavut;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;06.08.2019;
43170;12.05.2017;Low;25;8204,52;Delivery Truck;28,4;British Columbia;Small Business;Technology;Office Machines;Jumbo Drum;19.05.2017;
8642;15.01.2017;High;26;161,62;Regular Air;6;Saskachewan;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;16.01.2017;
14980;14.07.2019;Critical;27;961,82;Regular Air;2,1;New Brunswick;Consumer;Technology;Computer Peripherals;Small Pack;15.07.2019;
29187;30.07.2016;Low;42;510,96;Regular Air;3,6;Alberta;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;03.08.2016;
34853;28.09.2018;Critical;49;697,53;Regular Air;7,3;British Columbia;Small Business;Furniture;Office Furnishings;Wrap Bag;01.10.2018;
18531;29.10.2019;Critical;50;1389,73;Delivery Truck;15,4;Ontario;Small Business;Furniture;Chairs & Chairmats;Jumbo Drum;31.10.2019;
13570;02.12.2019;Not Specified;2;18,16;Regular Air;1;Yukon;Corporate;Furniture;Office Furnishings;Wrap Bag;03.12.2019;
51463;16.12.2018;Low;7;433,71;Express Air;4,2;Quebec;Corporate;Technology;Telephones and Communication;Small Box;16.12.2018;
17377;27.10.2018;Low;39;118,11;Regular Air;1,3;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;29.10.2018;
51365;07.08.2019;High;35;4335,43;Delivery Truck;55,6;Manitoba;Corporate;Furniture;Tables;Jumbo Box;08.08.2019;
7077;20.12.2018;High;14;325,84;Regular Air;6,4;Alberta;Consumer;Office Supplies;Appliances;Medium Box;22.12.2018;
40678;27.04.2017;Low;42;2945,78;Regular Air;21,4;Alberta;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;04.05.2017;
33255;23.06.2017;Critical;19;115,78;Express Air;6,1;Ontario;Home Office;Office Supplies;Paper;Small Box;24.06.2017;
7846;24.06.2018;Low;20;42,8535;Regular Air;1,6;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;29.06.2018;
32640;15.09.2019;High;18;135,56;Regular Air;5,9;Quebec;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;17.09.2019;
29191;28.06.2019;Medium;26;7706,02;Delivery Truck;57,9;Manitoba;Home Office;Furniture;Tables;Jumbo Box;29.06.2019;
40356;18.12.2016;Not Specified;48;216,1186;Express Air;7,4;Quebec;Corporate;Office Supplies;Appliances;Small Box;20.12.2016;
31590;04.06.2017;Critical;27;3054,59;Regular Air;9,2;Yukon;Corporate;Office Supplies;Storage & Organization;Small Box;06.06.2017;
29220;29.12.2019;Medium;36;13578,65;Express Air;21,4;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;29.12.2019;
19073;23.06.2016;Not Specified;16;190,89;Regular Air;5,5;Prince Edward Island;Corporate;Furniture;Office Furnishings;Small Box;24.06.2016;
57056;08.11.2019;Low;29;2338,6;Delivery Truck;95,6;Nova Scotia;Corporate;Furniture;Tables;Jumbo Box;15.11.2019;
38976;24.12.2017;Critical;16;7290,9051;Delivery Truck;52,4;Nova Scotia;Corporate;Technology;Copiers and Fax;Jumbo Drum;25.12.2017;
37124;30.03.2019;Low;33;22689,885;Regular Air;26,2;Manitoba;Corporate;Technology;Copiers and Fax;Large Box;01.04.2019;
41569;20.07.2017;Critical;16;65,01;Regular Air;1,7;British Columbia;Corporate;Furniture;Office Furnishings;Wrap Bag;22.07.2017;
54753;17.04.2016;Medium;36;5041,03;Regular Air;4,2;Manitoba;Corporate;Technology;Telephones and Communication;Small Box;18.04.2016;
41956;11.12.2018;Medium;16;92,34;Regular Air;5,3;Saskachewan;Home Office;Technology;Computer Peripherals;Small Pack;13.12.2018;
50725;22.11.2017;Medium;1;138,97;Delivery Truck;32,1;Quebec;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;23.11.2017;
30625;07.02.2017;Critical;37;512,47;Regular Air;7,7;New Brunswick;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;07.02.2017;
37441;24.02.2016;Critical;1;4,0339;Regular Air;1;Ontario;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;26.02.2016;
40608;19.08.2019;Not Specified;29;614,15;Regular Air;10,2;British Columbia;Corporate;Office Supplies;Paper;Small Box;21.08.2019;
44480;11.05.2017;Medium;25;1414,06;Regular Air;11,5;Quebec;Home Office;Office Supplies;Paper;Small Box;13.05.2017;
34209;23.08.2017;High;29;1114,64;Regular Air;5,3;Ontario;Corporate;Office Supplies;Paper;Small Box;25.08.2017;
4773;21.12.2018;Critical;48;7218,55;Delivery Truck;31,3;Ontario;Home Office;Furniture;Tables;Jumbo Box;23.12.2018;
11941;23.06.2017;Critical;26;5006,64;Delivery Truck;31,3;Northwest Territories;Corporate;Furniture;Tables;Jumbo Box;24.06.2017;
22849;13.02.2018;Not Specified;27;212;Regular Air;10,4;Ontario;Corporate;Office Supplies;Storage & Organization;Small Box;15.02.2018;
53891;22.01.2016;High;36;602,2;Regular Air;10,4;Manitoba;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;22.01.2016;
962;04.05.2016;Low;33;4348,53;Regular Air;21,4;British Columbia;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;06.05.2016;
29383;17.11.2018;Medium;28;208,77;Regular Air;9,3;Ontario;Corporate;Office Supplies;Paper;Small Box;18.11.2018;
20710;28.11.2016;High;26;72,12;Regular Air;0,5;Quebec;Small Business;Office Supplies;Labels;Small Box;30.11.2016;
51494;02.08.2018;Critical;42;528,11;Regular Air;6,4;Nova Scotia;Consumer;Technology;Office Machines;Medium Box;04.08.2018;
613;16.06.2018;High;22;968,44;Regular Air;6,7;Nunavut;Corporate;Office Supplies;Storage & Organization;Small Box;17.06.2018;
51780;23.07.2017;Low;11;34,27;Regular Air;0,5;Saskachewan;Consumer;Office Supplies;Labels;Small Box;30.07.2017;
28289;13.01.2017;High;31;178,43;Regular Air;5,1;Northwest Territories;Corporate;Office Supplies;Paper;Small Box;14.01.2017;
45734;17.07.2019;Critical;47;596,55;Express Air;8,5;Saskachewan;Consumer;Office Supplies;Pens & Art Supplies;Small Pack;19.07.2019;
5446;19.06.2016;Low;42;464,0376;Regular Air;5,1;Prince Edward Island;Corporate;Office Supplies;Envelopes;Small Box;26.06.2016;
34631;22.10.2016;Not Specified;5;23,6;Regular Air;6,7;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;23.10.2016;
26437;27.11.2018;Critical;48;272,33;Regular Air;0,7;Yukon;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;29.11.2018;
47270;01.08.2017;Critical;40;409,44;Express Air;4,7;Saskachewan;Home Office;Office Supplies;Paper;Wrap Bag;04.08.2017;
27558;06.07.2018;Not Specified;21;452,87;Regular Air;3,2;Yukon;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;07.07.2018;
36743;08.09.2019;Critical;3;27,96;Regular Air;4,3;Quebec;Home Office;Furniture;Office Furnishings;Wrap Bag;09.09.2019;
8545;16.06.2016;Low;25;121,71;Regular Air;5,7;British Columbia;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;20.06.2016;
26342;17.10.2016;Low;24;283,9245;Regular Air;12,4;British Columbia;Home Office;Office Supplies;Paper;Small Box;26.10.2016;
32513;01.02.2019;Low;40;71,21;Regular Air;1,4;British Columbia;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;06.02.2019;
56515;26.05.2018;Medium;17;1048,09;Delivery Truck;39,2;Nova Scotia;Small Business;Furniture;Bookcases;Jumbo Box;28.05.2018;
3363;21.09.2018;High;21;8758,9;Regular Air;12,2;Ontario;Home Office;Office Supplies;Storage & Organization;Small Box;21.09.2018;
23847;09.11.2019;Not Specified;7;1368,15;Regular Air;4,5;Ontario;Home Office;Technology;Telephones and Communication;Small Box;11.11.2019;
50469;18.06.2017;Not Specified;44;897,93;Regular Air;9,1;Manitoba;Consumer;Technology;Office Machines;Medium Box;19.06.2017;
8807;24.02.2017;Low;14;1475,8911;Regular Air;4,5;Newfoundland;Consumer;Technology;Telephones and Communication;Small Box;03.03.2017;
25152;15.10.2019;Critical;29;208,87;Regular Air;2,5;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;17.10.2019;
44290;20.03.2017;Medium;41;296,02;Regular Air;6,3;Saskachewan;Corporate;Office Supplies;Paper;Small Box;22.03.2017;
29058;02.01.2017;High;43;307,74;Regular Air;6,8;Manitoba;Consumer;Office Supplies;Paper;Small Box;04.01.2017;
49828;29.08.2018;Medium;39;291,46;Express Air;7,1;Manitoba;Consumer;Office Supplies;Paper;Small Box;30.08.2018;
25092;30.11.2017;High;9;17,14;Regular Air;0,8;Nova Scotia;Consumer;Office Supplies;Rubber Bands;Wrap Bag;02.12.2017;
14497;20.05.2019;Medium;34;229,01;Regular Air;8,5;Alberta;Small Business;Office Supplies;Paper;Small Box;23.05.2019;
28737;02.10.2018;Critical;17;1842,1559;Regular Air;4,5;Yukon;Home Office;Technology;Telephones and Communication;Small Box;04.10.2018;
58913;10.05.2017;Medium;23;154,67;Regular Air;6,4;Nova Scotia;Corporate;Office Supplies;Paper;Small Box;12.05.2017;
38498;27.04.2019;Critical;1;46,973;Regular Air;4,6;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;30.04.2019;
31392;05.05.2017;Low;21;137,88;Regular Air;5,5;Nova Scotia;Home Office;Office Supplies;Paper;Small Box;12.05.2017;
5347;20.02.2018;Medium;1;200,31;Regular Air;5,6;Alberta;Corporate;Technology;Telephones and Communication;Small Box;21.02.2018;
42370;20.11.2018;High;33;134,04;Regular Air;5,2;Alberta;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;22.11.2018;
37828;19.04.2018;Low;23;524,4819;Regular Air;4,3;Ontario;Corporate;Technology;Computer Peripherals;Small Box;24.04.2018;
8870;04.03.2017;Not Specified;15;472,49;Regular Air;5,4;Quebec;Small Business;Office Supplies;Paper;Small Box;05.03.2017;
19843;28.07.2017;Medium;33;4725,82;Regular Air;9,6;British Columbia;Home Office;Technology;Telephones and Communication;Small Box;28.07.2017;
55014;31.10.2017;High;38;251,6105;Regular Air;2,4;Alberta;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;01.11.2017;
39043;21.12.2017;Not Specified;14;54,36;Regular Air;0,5;Saskachewan;Home Office;Office Supplies;Labels;Small Box;22.12.2017;
59815;14.12.2017;Not Specified;14;55,17;Regular Air;2,1;British Columbia;Consumer;Office Supplies;Paper;Wrap Bag;16.12.2017;
37287;01.11.2019;Low;22;2195,92;Regular Air;2,7;Quebec;Corporate;Technology;Telephones and Communication;Small Box;05.11.2019;
57542;21.08.2016;High;23;1344,23;Regular Air;7,3;Ontario;Corporate;Office Supplies;Paper;Small Box;23.08.2016;
11972;03.01.2016;Not Specified;4;959,24;Delivery Truck;15,7;Alberta;Corporate;Technology;Office Machines;Jumbo Drum;05.01.2016;
31973;11.05.2018;Not Specified;16;133,63;Regular Air;11,9;New Brunswick;Small Business;Office Supplies;Paper;Small Box;13.05.2018;
48295;22.11.2016;Medium;48;10755,1264;Regular Air;15;Northwest Territories;Small Business;Technology;Office Machines;Medium Box;24.11.2016;
23008;08.10.2016;Critical;2;348,62;Express Air;7;Ontario;Consumer;Technology;Computer Peripherals;Small Box;10.10.2016;
49349;31.05.2018;High;11;131,97;Regular Air;5,4;Ontario;Home Office;Office Supplies;Paper;Small Box;31.05.2018;
49350;22.08.2019;High;50;401,37;Regular Air;11,9;Ontario;Small Business;Office Supplies;Paper;Small Box;24.08.2019;
45059;02.02.2018;Not Specified;4;139,25;Regular Air;9,3;Ontario;Consumer;Technology;Computer Peripherals;Small Box;04.02.2018;
24705;14.09.2018;Critical;34;278,75;Regular Air;8,3;Alberta;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;16.09.2018;
24070;14.03.2018;High;3;461,48;Regular Air;26,2;British Columbia;Corporate;Furniture;Chairs & Chairmats;Large Box;15.03.2018;
9665;22.04.2016;Low;49;10250,19;Delivery Truck;117,9;Ontario;Home Office;Furniture;Tables;Jumbo Box;24.04.2016;
23713;28.11.2019;Not Specified;38;3960,63;Regular Air;6,3;Manitoba;Consumer;Technology;Telephones and Communication;Small Box;01.12.2019;
4294;14.08.2019;Medium;8;18,96;Regular Air;4,4;British Columbia;Small Business;Furniture;Office Furnishings;Small Pack;16.08.2019;
26244;02.08.2017;High;16;140,94;Regular Air;3,9;Ontario;Home Office;Technology;Computer Peripherals;Small Pack;04.08.2017;
2279;21.02.2017;Medium;39;905,11;Regular Air;5,8;British Columbia;Corporate;Office Supplies;Storage & Organization;Small Box;23.02.2017;
52930;07.11.2018;Low;40;1996,18;Regular Air;1,3;Ontario;Corporate;Technology;Telephones and Communication;Small Pack;07.11.2018;
47175;24.04.2017;Not Specified;40;75,38;Regular Air;1,1;Saskachewan;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;25.04.2017;
7559;11.10.2017;Critical;9;96,7;Regular Air;52,4;Saskachewan;Corporate;Office Supplies;Appliances;Large Box;13.10.2017;
24386;26.06.2019;High;12;538,3;Regular Air;7;Manitoba;Corporate;Technology;Computer Peripherals;Small Box;28.06.2019;
34595;19.07.2019;Medium;12;522,86;Regular Air;18,7;Quebec;Small Business;Office Supplies;Paper;Small Box;20.07.2019;
24099;19.05.2018;Not Specified;36;883,63;Regular Air;37,5;Quebec;Corporate;Office Supplies;Storage & Organization;Large Box;20.05.2018;
43904;30.04.2017;Not Specified;30;3573,4255;Regular Air;8,2;Manitoba;Small Business;Technology;Telephones and Communication;Small Box;01.05.2017;
24931;06.11.2018;Low;9;160,11;Regular Air;5,4;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;10.11.2018;
28258;12.03.2016;Critical;25;2667,77;Regular Air;21,4;Ontario;Home Office;Technology;Computer Peripherals;Small Box;13.03.2016;
26855;14.03.2016;High;13;423,76;Regular Air;4,2;Ontario;Small Business;Furniture;Office Furnishings;Small Pack;15.03.2016;
31174;25.03.2016;Not Specified;20;4837,042;Regular Air;12,6;New Brunswick;Consumer;Office Supplies;Appliances;Medium Box;25.03.2016;
43010;09.10.2019;Critical;40;249,524;Regular Air;1,6;British Columbia;Home Office;Office Supplies;Paper;Wrap Bag;09.10.2019;
2912;11.03.2019;Low;9;543,54;Express Air;5,2;Ontario;Corporate;Office Supplies;Paper;Small Box;18.03.2019;
38853;23.03.2019;Low;13;778,99;Regular Air;2,7;Ontario;Home Office;Technology;Telephones and Communication;Small Box;27.03.2019;
14276;17.06.2016;Medium;11;118,55;Regular Air;3,1;British Columbia;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;18.06.2016;
39527;16.04.2018;Low;29;228,28;Regular Air;2,1;British Columbia;Corporate;Office Supplies;Paper;Wrap Bag;25.04.2018;
31072;28.11.2017;Low;4;750,24;Regular Air;21,4;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;03.12.2017;
